BusStopCode,RoadName,Description,Latitude,Longitude
18099,Ayer Rajah Cres,Bef Ayer Rajah Cres,1.29393169432811,103.78953616896972
18101,Buona Vista Flyover,PSB Science Pk Bldg,1.292825,103.786354
18109,Buona Vista Flyover,Opp PSB Science Pk Bldg,1.29403436577434,103.78672599789039
18111,Dover Rd,Fairfield Meth Pr Sch,1.30059305599352,103.78448416698873
18119,Dover Rd,Opp Fairfield Meth Pr Sch,1.30004638896912,103.78466749999943
18121,Buona Vista Flyover,Opp Ayer Rajah Ind Est,1.29751168042934,103.7854209482613
18129,Buona Vista Flyover,Ayer Rajah Ind Est,1.29776225378985,103.78570767644749
18131,AYE,Science Pk,1.28950073498414,103.7918327963467
18141,Nth Buona Vista Rd,Aft Anglo-Chinese JC,1.30418279677397,103.78788091438994
18149,Nth Buona Vista Rd,Essec Business Sch,1.30253001117245,103.78724143833315
18151,Portsdown Rd,Opp One-North Stn/Galaxis,1.30051083054497,103.78864286195989
18159,Portsdown Rd,One-North Stn/Galaxis,1.3003468994065,103.78858368998314
18171,Portsdown Rd,Bef Weyhill Cl,1.29905478616662,103.79412910351343
18179,Portsdown Rd,Opp Weyhill Cl,1.29988107543841,103.79304547568137
18181,Portsdown Rd,Opp Tanglin Trust Sch,1.29714585347396,103.79369361976173
18189,Portsdown Rd,Tanglin Trust Sch,1.29839662957663,103.79390316193482
18191,Portsdown Rd,Bef Whitchurch Rd,1.29445611099682,103.79594388899301
18199,Portsdown Rd,Aft Whitchurch Rd,1.29544342826531,103.79407617440387
18201,Media Circle,Mediacorp Campus,1.29498098725808,103.7932287526945
18211,Portsdown Rd,Infinite Studios,1.29161816867907,103.79522263706237
18221,Lower Kent Ridge Rd,NUH,1.29630067771211,103.78346553393848
18239,Lower Kent Ridge Rd,Opp NUH,1.29678943404486,103.78318782626637
18241,Science Pk Dr,Opp Dnv Technology Ctr,1.29092304543197,103.78707861052065
18249,Science Pk Dr,DNV Technology Ctr,1.29072399998624,103.78712700002762
18251,Science Pk Dr,Opp Reuters,1.29068138903164,103.78845361097359
18261,Science Pk Dr,Opp DSO Natl Laboratories,1.29015996757499,103.78933806183707
18269,Science Pk Dr,Bef Reuters,1.29010333301913,103.78918694399599
18271,Science Pk Dr,Blk 85,1.28840699998743,103.78992778459765
18279,Science Pk Dr,Opp Blk 85,1.28840636755823,103.78976622482348
18281,Science Pk Dr,The Rutherford,1.28752556916883,103.7912122154174
18289,Science Pk Dr,Opp The Rutherford,1.28738105702672,103.7912059790003
18301,Lower Kent Ridge Rd,Lim Seng Tjoe Bldg (LT 27),1.29738521493261,103.7809269856724
18309,Lower Kent Ridge Rd,Blk S17,1.29752011664987,103.78134198615086
18311,Lower Kent Ridge Rd,Blk S12,1.29743814797617,103.77792133383952
18319,Lower Kent Ridge Rd,Opp University Hall,1.29752638901257,103.77813111102236
18321,Lower Kent Ridge Rd,Opp University Health Ctr,1.29879333297449,103.77561916702605
18329,Lower Kent Ridge Rd,University Health Ctr,1.2989244439988,103.77611416701255
18331,Lower Kent Ridge Rd,Kent Ridge Stn Exit A/NUH,1.2937072200211,103.78489139998855
18339,Lower Kent Ridge Rd,Opp Kent Ridge Stn Exit A,1.29379302903228,103.78507910002646
19011,C'wealth Ave West,Blk 19A CP,1.30781638901709,103.78423666696615
19019,C'wealth Ave West,Blk 27,1.30807305598128,103.78475916699466
19021,C'wealth Ave West,SP SMA,1.30965490194051,103.7812018067838
19029,C'wealth Ave West,Opp SP SMA,1.3095609201372,103.78201879388226
19031,C'wealth Ave West,Dover Stn Exit A,1.31123416666912,103.77838361113201
19039,C'wealth Ave West,Dover Stn Exit B,1.31167951129602,103.77868390552867
19041,C'wealth Ave West,Opp Sch Of Science & Tech,1.31235972197855,103.77552750001337
19049,C'wealth Ave West,Sch Of Science & Tech,1.31266302174215,103.77479215922537
19051,Dover Rd,New Town Sec Sch,1.30896444398008,103.77392333299538
19059,Dover Rd,University Town,1.30894500001531,103.7727225000061
19061,Dover Rd,Ayer Rajah Telecoms,1.30752442673366,103.77782122462926
19069,Dover Rd,Opp Ayer Rajah Telecoms,1.30778758326419,103.77671170466877
19071,Dover Rd,Opp Acs Independent,1.30515500002931,103.78108305597279
19079,Dover Rd,Dover Ct Intl Sch,1.30607,103.780131
19081,Dover Rd,Opp ACS Boarding Sch,1.30256972202724,103.78282472199413
19089,Dover Rd,Acs Independent,1.30370305599194,103.78184388900041
19091,Dover Ave,S'pore Poly,1.30739277801307,103.78208222199827
19099,Dover Ave,Opp S'pore Poly,1.30697118032996,103.78191236221397
20011,AYE,Blk 506,1.31308624553797,103.76128731220228
20019,AYE,Blk 431,1.31357611099308,103.7615108330155
20021,AYE,NEWEST,1.31675923723731,103.75788959223745
20029,AYE,OPP NEWEST,1.31772833949651,103.75767989744158
20031,AYE,The Infiniti,1.32055987103977,103.75464677812963
20039,AYE,Opp The Infiniti,1.32102499760642,103.75471510655738
20051,AYE,Cycle & Carriage,1.32258708167298,103.74754428861822
20059,AYE,Opp Cycle & Carriage,1.32332108750232,103.74769351004639
20061,Jln Ahmad Ibrahim,Aft Jurong Town Hall Rd,1.32380614051658,103.74298566424717
20069,Jln Ahmad Ibrahim,Bef Jurong Town Hall Rd,1.32405636523113,103.74418793943124
20081,Jln Ahmad Ibrahim,Carrier S'pore,1.32660472912447,103.73879228035435
20089,Jln Ahmad Ibrahim,Opp Carrier S'pore,1.32702967705527,103.7392229529496
20101,C'wealth Ave West,Nan Hua Pr Sch,1.31993714188512,103.76221926730373
20109,C'wealth Ave West,Blk 203,1.32085220079341,103.76206999856427
20121,West Coast Rd,Opp Blk 51,1.32023972200054,103.73707999997312
20129,West Coast Rd,Bet Blks 50/51,1.32034555007728,103.73754105423453
20131,West Coast Rd,S'pore Food Industries Bldg,1.3155936163792,103.7518511517015
20139,West Coast Rd,Opp Angliss Bldg,1.31584166892255,103.75204376675156
20141,West Coast Rd,Opp Blk 408,1.31771999750607,103.7487710528033
20149,West Coast Rd,Blk 408,1.31795969674094,103.74897266925451
20151,West Coast Rd,Opp Blk 411,1.31829668687275,103.74631047251557
20159,West Coast Rd,Blk 411,1.31851137522994,103.74640166581365
20161,West Coast Rd,Opp Blks 34/35,1.31915476642967,103.74213695526599
20169,West Coast Rd,Blk 35,1.31928347830225,103.74251246450982
20171,West Coast Rd,Opp Blk 47,1.31967681449311,103.73984434693502
20179,West Coast Rd,Aft Teban Gdns Rd,1.32000211967899,103.73910069465363
20181,Pandan Gdns,Ayer Rajah CC,1.32048478912567,103.74745845796298
20189,Pandan Gdns,Opp Ayer Rajah CC,1.32030501410074,103.74727299945995
20191,Pandan Gdns,Blk 407,1.31924166701026,103.74845638901051
20199,Pandan Gdns,Blk 410,1.31908111097886,103.74819972197395
20201,Teban Gdns Rd,Blk 39,1.32127611097845,103.74340527799251
20209,Teban Gdns Rd,Bef Jurong Town Hall Rd,1.32043333301332,103.7440744439939
20211,Teban Gdns Rd,Blk 41,1.32177193921987,103.74184000241928
20219,Teban Gdns Rd,Opp Blk 41,1.32205689998871,103.74143326706027
20231,Teban Gdns Rd,Bef Hasanah Mque,1.32234407286907,103.7394439595661
20239,Teban Gdns Rd,Aft Hasanah Mque,1.32246879634748,103.73947011845992
20241,Penjuru Rd,Opp Blk 54,1.32116277513743,103.73638362986378
20249,Penjuru Rd,Blk 54,1.32162000001571,103.73670359829424
20251,Jurong Town Hall Rd,Bef Teban Gdns Rd,1.31975500989852,103.74447102076279
20259,Jurong Town Hall Rd,C'wealth Sec Sch,1.31962187605788,103.74477002532701
20261,Jurong Town Hall Rd,Aft Pandan Gdns,1.3215997308483,103.74546423225033
20269,Jurong Town Hall Rd,Bef Pandan Gdns,1.32151780618055,103.74580944947768
20271,Jurong Town Hall Rd,Opp German Ctr,1.32527553308365,103.74550887325397
20281,West Coast Highway,Opp The Japanese Sec Sch,1.31234219524906,103.75484214400765
20289,West Coast Highway,The Japanese Sec Sch,1.31248801817062,103.75503415636196
20291,West Coast Rd,Tanglin Sec Sch,1.31095062259154,103.75771430804498
20299,West Coast Rd,Opp Tanglin Sec Sch,1.3109280417106,103.75857544044081
20309,Pandan Loop,Blk L Pandan Light Ind Pk,1.31062303116794,103.75403766163392
20319,Pandan Loop,Blk T Pandan Light Ind Pk,1.31259468493848,103.75284421307401
20329,Pandan Loop,S'pore Food Ind,1.31503304622752,103.75102066090028
20331,Pandan Loop,Vejoil Pte Ltd,1.31329138901596,103.74926333296754
20341,Pandan Loop,Pan Tech Ind Cplx,1.31186472196722,103.75047333297755
21011,Jln Ahmad Ibrahim,Aft Jurong Lake,1.32534328766029,103.72866849877529
21019,Jln Ahmad Ibrahim,Aft Yuan Ching Rd,1.32554867828642,103.72703317988619
21021,Jln Ahmad Ibrahim,Bef Jurong Port Rd,1.32419322170223,103.72379008890384
21029,Jln Ahmad Ibrahim,AFT CORP PL,1.32429728567538,103.72180766916203
21041,Jurong Port Rd,Aft Jln Terusan,1.3209197220107,103.72012027797446
21049,Jurong Port Rd,Bef Jln Terusan,1.32107250538852,103.72024520956326
21051,Jln Boon Lay,Bef Penjuru Rd,1.312256111,103.7304481
21059,Jln Boon Lay,Aft Penjuru Rd,1.311953889,103.7301381
21069,Jurong Port Rd,Bef Jln Tepong,1.31237305598007,103.7191852779968
21071,Jln Buroh,Jurong Abattoir,1.31394221438857,103.72226742161243
21079,Jln Buroh,Opp Jurong Abattoir,1.31342751032359,103.72279763377816
21089,Fishery Port Rd,Bef Jln Buroh,1.31206487520147,103.72296452520035
21099,Jurong Pier Way,Jurong Island Checkpt,1.31014377264327,103.71110346092364
21109,Jln Tepong,Ctrl Fish Proc Fty,1.31100299869144,103.72109770773132
21111,Jln Buroh,Aft Jurong Pier Rd,1.31442640542243,103.71238327744312
21119,Jln Buroh,Bef Jurong Pier Rd,1.31397291780129,103.71201936489673
21121,Jln Buroh,SPC Svc Stn,1.31469130993085,103.71601687480324
21129,Jln Buroh,Opp SPC Svc Stn,1.31427443753325,103.71493141053244
21131,Jln Buroh,Bef Jurong Port Rd,1.31470833302608,103.71799361097378
21139,Jln Buroh,Aft Jurong Port Rd,1.31433044660166,103.71846563037732
21141,Jurong Port Rd,Aft Jln Buroh,1.31517431113868,103.71957368500223
21149,Jurong Port Rd,Jurong Port Workshops,1.315633,103.719896
21151,Jurong Port Rd,CWT Distripark,1.3169920318205,103.71988944330612
21159,Jurong Port Rd,Sin Soon Huat,1.31868562417111,103.72042922086165
21161,Corporation Rd,Blk 216B,1.35043949411648,103.7127413228723
21169,Corporation Rd,Opp Blk 216B,1.35074356093462,103.71275812568066
21171,Corporation Rd,OPP CORP PL,1.3258163890121,103.71906611098208
21179,Corporation Rd,CORP PL,1.32586166697514,103.71929527796603
21181,Corporation Rd,Opp Blk 161,1.329915,103.720953
21189,Corporation Rd,Blk 161,1.33026046590704,103.72122294249655
21191,Corporation Rd,Opp Blk 178,1.33290982216515,103.72044541450344
21199,Corporation Rd,Blk 178,1.333309472028,103.72051292839538
21201,Corporation Rd,Opp Taman Jurong Greens,1.33683396424463,103.71778639139953
21209,Corporation Rd,Taman Jurong Greens,1.33687648564633,103.71805599895127
21211,Corporation Rd,Opp Lakepoint Condo,1.34004972199531,103.71606833298439
21219,Corporation Rd,Lakepoint Condo,1.34010356133429,103.71625930906035
21229,Corporation Rd,Opp S'Pore A'Space Mfg,1.34206,103.716007
21231,Corporation Rd,Blk 203,1.34359535075913,103.71599040338819
21239,Corporation Rd,Opp Blk 203,1.34450482589547,103.71633035405124
21241,Boon Lay Ave,Opp Blk 213,1.34973665190679,103.71235425312759
21249,Boon Lay Ave,Blk 213,1.34958421982025,103.71249318123603
21251,Chin Bee Dr,Sime Darby,1.33624121368399,103.71034741400833
21259,Chin Bee Dr,Opp Sime Darby,1.33604134949327,103.71043700168366
21261,Quality Rd,AFT CHIN BEE AVE,1.33393514008105,103.71025085451481
21269,Quality Rd,Bef Chin Bee Ave,1.33418183646412,103.71049761773749
21271,Corporation Rd,Opp Assyakirin Mque,1.33465896770641,103.71947315443572
21279,Corporation Rd,Assyakirin Mque,1.33491282590378,103.71952517818409
21291,Jurong Pier Rd,Aft Jln Buroh,1.31585422996408,103.70943351671639
21299,Jurong Pier Rd,Bef Jln Buroh,1.316014,103.709922
21301,Jurong Pier Rd,Opp Jln Pesawat,1.31849721492889,103.70997054139839
21309,Jurong Pier Rd,Aft Jln Pesawat,1.3191903081711,103.71054697877872
21311,Jln Boon Lay,Bef Tractor Rd,1.32320514106483,103.70956380845345
21319,Jln Boon Lay,Opp Tractor Rd,1.32377340235344,103.70980422080449
21321,Jln Boon Lay,UTOC ENGRG,1.32624055798556,103.70885429370763
21329,Jln Boon Lay,OPP UTOC ENGRG,1.32691548284142,103.70901792785014
21331,Jln Boon Lay,Opp Premier Milk Pte Ltd,1.33029049207675,103.70796785261548
21339,Jln Boon Lay,Premier Milk Pte Ltd,1.33042465634522,103.70832322685169
21341,Jln Boon Lay,Opp Beecham Pte Ltd,1.33517345758852,103.70895825573741
21349,Jln Boon Lay,Beecham Pte Ltd,1.33506459808859,103.70924473268514
21351,Jln Boon Lay,BEF BOON LAY WAY,1.33882138642125,103.70956429008974
21359,Jln Boon Lay,AFT ST KINETICS,1.33867010260834,103.7099597309989
21361,Jln Boon Lay,Blk 695,1.34302323304896,103.70767181671128
21369,Jln Boon Lay,Opp Blk 695,1.34309123717886,103.70800310705765
21371,Jln Boon Lay,Blk 680C,1.34522722613512,103.70617873626036
21379,Jln Boon Lay,Blk 263,1.34534855216089,103.70648912988919
21381,Jurong West Ave 2,ST. JOSEPH'S HME,1.350462,103.709815
21389,Jurong West Ave 2,OPP ST. JOSEPH'S HME,1.350059,103.709927
21391,Boon Lay Ave,River Valley High Sch,1.34485064221938,103.70847936082643
21399,Boon Lay Ave,Opp River Valley High Sch,1.3448140795943,103.70805985100185
21409,Boon Lay Dr,Blk 191,1.34338969264048,103.71207059648545
21411,Boon Lay Dr,Opp Blk 188,1.34393270141852,103.71033048575686
21419,Boon Lay Dr,Blk 188,1.34388060681347,103.71057645840757
21421,Boon Lay Ave,Blk 176,1.34720307776277,103.71032595632526
21429,Boon Lay Ave,Blk 185,1.34740203306581,103.71059149459593
21431,Boon Lay Pl,Blk 210,1.34765638897246,103.71241055602675
21439,Boon Lay Pl,Boon Lay CC,1.34842277796612,103.71165888901649
21441,Boon Lay Pl,Blk 207,1.34638242521451,103.71326229185901
21449,Boon Lay Pl,Boon Lay Shop Ctr,1.34639805597018,103.71306138901696
21451,Boon Lay Dr,Blk 206,1.34524833302487,103.71473000001441
21459,Boon Lay Dr,Blk 209,1.3455804550235,103.71491332975407
21461,Jln Tukang,BEF TUKANG INNOVATION DR,1.32731972199567,103.71799361099863
21469,Jln Tukang,Bef Chia Ping Rd,1.32747500002724,103.71808527797025
21471,Jln Tukang,AFT TUKANG INNOVATION DR,1.32673138898791,103.71542666702132
21479,Jln Tukang,Hup Leck Heavy Equipment,1.3269180560083,103.71570166699784
21481,Jln Tukang,Grundfos,1.325953,103.711932
21489,Jln Tukang,Opp Grundfos,1.326155,103.712199
21491,Quality Rd,Bef Intl Rd,1.3268635454851,103.71082676692178
21499,Quality Rd,Bef Jln Tukang,1.3265554895957,103.71102434826084
21501,Quality Rd,Bef Meiji Seika,1.3304277146486,103.71000208357827
21509,Quality Rd,Opp Meiji Seika,1.33115639068272,103.70998723220183
21511,Chin Bee Ave,Opp Amoy Canning,1.3331199693958,103.71107697488075
21519,Chin Bee Ave,Amoy Canning,1.33295908040191,103.71129155158583
21521,Chin Bee Ave,PB Packaging Systems,1.33413893275864,103.71458530428906
21529,Chin Bee Ave,Aft Third Chin Bee Rd,1.3340830392462,103.71509707566638
21531,Third Chin Bee Rd,Clariant S'pore,1.33187576098508,103.71634483335832
21539,Third Chin Bee Rd,Opp Kaily Packaging,1.331311,103.716354
21541,Intl Rd,Jurong Futsal Ctr,1.33138075779669,103.71986360869532
21549,Intl Rd,Automotive Technology,1.33088280586201,103.71899585412747
21551,Yung Ho Rd,Blk 151,1.3266610431866,103.7209862100987
21559,Yung Ho Rd,CISCO Recall,1.326626598883,103.72063909698713
21561,Corporation Dr,Blk 158,1.32889315236799,103.72274321247575
21569,Corporation Dr,Opp Blk 158,1.32857203912272,103.72289813113439
21571,Corporation Dr,Opp Jurong Sec Sch,1.33056719470166,103.72307005592994
21579,Corporation Dr,Jurong Sec Sch,1.33013472279057,103.72318086110512
21581,Corporation Dr,Blk 65,1.33243350969467,103.72328639029729
21589,Corporation Dr,Opp Blk 65,1.33246568746472,103.72345805167676
21591,Corporation Dr,Opp Blk 117,1.33476103645994,103.72242808341083
21599,Corporation Dr,Blk 117,1.33468356164521,103.72268493639599
21601,Corporation Dr,Blk 357,1.33727029608815,103.72109770581518
21609,Corporation Dr,Opp Blk 364,1.33775166774993,103.72102625466782
21611,Corporation Dr,Blk 367,1.3383643422738,103.71931958855112
21619,Corporation Dr,AFT CORP RD,1.33793509893342,103.71816213921478
21621,Kang Ching Rd,Blk 354,1.3392149977089,103.72205929003123
21629,Kang Ching Rd,Blk 334,1.33954476976732,103.7227567243868
21631,Yuan Ching Rd,Blk 115/Opp Japanese Gdn,1.33363626085559,103.72493610114242
21639,Yuan Ching Rd,Japanese Gdn/Opp Blk 115,1.33378861099344,103.72511638897618
21641,Yuan Ching Rd,Opp Lakeside Apt,1.3363012622323,103.7250086693193
21649,Yuan Ching Rd,Lakeside Apt,1.33670886560508,103.72517977728532
21651,Yuan Ching Rd,Opp Chinese Gdn,1.33873014874255,103.72402172321266
21659,Yuan Ching Rd,Chinese Gdn,1.33896010542304,103.72410808486939
21661,Yuan Ching Rd,Yuan Ching Sec Sch,1.34176560473259,103.72141430185464
21669,Yuan Ching Rd,Opp Blk 134D,1.34134214489014,103.7220951930324
21671,Tah Ching Rd,Blk 331,1.33806500003375,103.72376166703002
21679,Tah Ching Rd,Blk 329,1.3377621978639,103.72358362464975
21681,Boon Lay Way,Opp Blk 200,1.34228732259066,103.71466298692037
21689,Boon Lay Way,Blk 200,1.34241984576482,103.71442338427325
21691,Boon Lay Way,OPP SUMMERDALE,1.34107859811695,103.71138811111824
21699,Boon Lay Way,SUMMERDALE,1.34154982082089,103.71203075013112
21711,Corporation Rd,Bet Blks 523/525,1.34699884210956,103.7157628162222
21719,Corporation Rd,Opp Blk 529,1.34779474567713,103.71507297402223
21751,Yuan Ching Rd,Jurong Sec Sch,1.33089333300685,103.72480472198433
21759,Yuan Ching Rd,Opp Jurong Sec Sch,1.33032387572414,103.7249113116863
21761,Yuan Ching Rd,Blk 138B,1.32831333299986,103.72476805601295
21769,Yuan Ching Rd,Opp Blk 138B,1.32847554099899,103.7249037836336
21771,Yung Ho Rd,AFT CORP DR,1.3265799244816,103.72373023682435
21779,Yung Ho Rd,Aft Yuan Ching Rd,1.32643572160288,103.72425774502393
22009,Jurong West Ctrl 3,Boon Lay Int,1.33932334709184,103.70545701843297
22011,Jln Ahmad Ibrahim,Jurong Bird Pk,1.32129797964322,103.7077550377112
22019,Jln Ahmad Ibrahim,Opp Jurong Bird Pk,1.32202402246272,103.7071133033833
22021,Jln Ahmad Ibrahim,Givaudan,1.32168245080395,103.70369314086494
22029,Jln Ahmad Ibrahim,Opp Givaudan,1.32244971744256,103.70268212142697
22031,Jln Ahmad Ibrahim,Bef Pioneer Circus,1.32216806047952,103.69855176773174
22039,Jln Ahmad Ibrahim,Markono Holdings,1.32284076507861,103.69861624674222
22041,Jln Buroh,Aft Tg Kling Rd,1.31463499997457,103.69873083298778
22049,Jln Buroh,Bef Tg Kling Rd,1.3144663889863,103.69788888900642
22051,Jln Buroh,Opp Buroh St,1.31386916701697,103.7020447220124
22059,Jln Buroh,Aft Buroh St,1.3136061110111,103.70126249997799
22061,Jln Buroh,Ceva Logistics,1.31427617763344,103.70464097156747
22069,Jln Buroh,Opp Ceva Logistics,1.31365447950552,103.70379462205501
22071,Jln Buroh,Bef Jurong Pier Rd,1.31433636827053,103.70695129035255
22079,Jln Buroh,Aft Jurong Pier Rd,1.31394399203055,103.70804979014268
22081,Tg Kling Rd,Opp Natsteel,1.30599555710248,103.70037593299399
22089,Tg Kling Rd,Natsteel,1.30589277802592,103.70087805599307
22091,Shipyard Rd,Aft Jln Samulun,1.30880721630907,103.6965558745042
22099,Shipyard Rd,Bef Jln Samulun,1.30879764761052,103.69688960154522
22141,Pioneer Rd,Aft Jln Buroh,1.3173330063793,103.6959517251446
22149,Pioneer Rd,Bef Jln Buroh,1.3173196040118,103.69631182452453
22151,Pioneer Rd,Hitachi,1.32095233702714,103.69627164313702
22159,Pioneer Rd,Opp Hitachi,1.32095243330175,103.69663318172152
22161,Pioneer Rd Nth,Aft Lok Yang Way,1.32551656861142,103.69643109025226
22169,Pioneer Rd Nth,Aft Intl Rd,1.32624542877841,103.6966157738775
22171,Pioneer Rd Nth,Opp Secura S'pore,1.32954166703099,103.69637694399475
22179,Pioneer Rd Nth,Secura S'Pore,1.33000472340216,103.6966590690515
22181,Pioneer Rd Nth,S'pore Post,1.33301611112037,103.69637694442996
22189,Pioneer Rd Nth,Pioneer Junction,1.33369710730493,103.69666289847902
22191,Soon Lee Rd,Sbst Soon Lee Depot,1.33130584013018,103.69832754842358
22199,Soon Lee Rd,Opp Sbst Soon Lee Depot,1.33102248150132,103.69847431049809
22219,Intl Rd,Aft Neythal Rd,1.32764556072381,103.70260743188996
22221,Intl Rd,Aft Pioneer Rd Nth,1.32790916071437,103.69785686002558
22229,Intl Rd,Bef Pioneer Rd Nth,1.32764334311,103.69887468380779
22231,Jurong West St 61,Blk 639,1.34079486676221,103.69717899290252
22239,Jurong West St 61,Blk 624,1.34081972201603,103.69742194398371
22241,Jurong West St 62,Opp Blk 622,1.34012270744787,103.69938392223636
22249,Jurong West St 62,Blk 622,1.34016007378301,103.69865436006683
22251,Jurong West St 62,Blk 665A,1.34073333303053,103.70265666700926
22259,Jurong West St 62,Blk 668D,1.34089136412278,103.7025463831608
22271,Soon Lee Rd,Bef Kwong Min Rd,1.32924582821916,103.7001114570651
22281,Fan Yoong Rd,Aft Soon Lee Rd,1.32849264291843,103.70375258407391
22289,Soon Lee Rd,Bef Fan Yoong Rd,1.32926333300758,103.70284000001512
22299,Kwong Min Rd,Bef Soon Lee Rd,1.33068833434452,103.70177410483808
22309,Enterprise Rd,Aft Fan Yoong Rd,1.33326999997395,103.7033808329889
22319,Wan Lee Rd,Bef Enterprise Rd,1.33198138900019,103.70545250001828
22329,Wan Lee Rd,Opp Sam Mccoy Engrg,1.33024346855102,103.70501590196446
22331,Tg Kling Rd,Jurong Shipyard,1.30485847664917,103.70317916961058
22341,Jurong West Ave 4,Blk 673C,1.34491616105023,103.70103326346653
22349,Jurong West Ave 4,Blk 734A CP,1.34520537289138,103.7007962851633
22351,Jurong West Ave 4,Opp Blk 717,1.34277421893699,103.69803382884736
22359,Jurong West Ave 4,Blk 717,1.3425266670299,103.69727527800597
22361,Jurong West Ave 4,Blk 641,1.34077805602959,103.69587277801652
22369,Jurong West Ave 4,Blk 704,1.34033186393306,103.69511038795854
22391,Tg Kling Rd,Bef Jln Buroh,1.31342749923518,103.6957230721563
22399,Tg Kling Rd,Aft Jln Buroh,1.31345707127095,103.69601603244551
22401,Tg Kling Rd,Aft Shipyard Rd,1.31007875279152,103.69714966993958
22409,Tg Kling Rd,Bef Shipyard Rd,1.31014256556667,103.69741989860339
22411,Jurong West Ave 4,Blk 676B,1.34626796042608,103.70380100924208
22419,Jurong West Ave 4,Jurong West Sub-Stn,1.34622597800485,103.70286134292765
22421,Tg Kling Rd,Natl Oxygen Pte Ltd,1.30775500000365,103.69872388898081
22429,Tg Kling Rd,Opp Natl Oxygen Pte Ltd,1.30725749703402,103.69908070609895
22431,Enterprise Rd,Opp Four Leaves,1.33308242562379,103.70742208599415
22439,Enterprise Rd,Aft Four Leaves,1.33311257526168,103.70680944659455
22441,Jurong West St 64,Blk 669 CP,1.342816,103.70358
22449,Jurong West St 64,Blk 685B,1.343058,103.703812
22451,Pioneer Rd Nth,Opp Blk 643,1.33817022625307,103.69561280580359
22459,Pioneer Rd Nth,Blk 643,1.33856290426228,103.69572041924057
22461,Pioneer Rd Nth,Opp Blk 653B,1.33596194443399,103.6962049999685
22469,Pioneer Rd Nth,Blk 653B,1.33649062479414,103.69631873743737
22471,Upp Jurong Rd,Bef Jurong West St 93,1.33509047686273,103.6931453983202
22479,Upp Jurong Rd,Aft Jurong West St 93,1.33474242487786,103.693102645977
22481,Jurong West Ctrl 1,Blk 691A CP,1.3424622384747,103.70554089546958
22489,Jurong West Ctrl 1,Blk 683A,1.34258460261,103.70536833792208
22491,Jurong West St 64,Blk 662D,1.336702,103.705146
22499,Jurong West St 64,Opp Blk 662C,1.337187,103.704805
22501,Jurong West St 63,Blk 662A,1.33769199118033,103.70297133237953
22509,Jurong West St 63,Blk 664C,1.33799405073941,103.70323491142737
22511,Jurong West St 63,Blk 658C,1.33746181720219,103.70029665103546
22519,Jurong West St 63,Blk 608,1.33773359608761,103.6999522210238
22521,Jurong West St 63,Pioneer Stn Exit A,1.33741647896432,103.69776790191162
22529,Jurong West St 63,Pioneer Stn Exit B,1.33777262767008,103.69728617102128
22531,Jurong West St 61,Opp Jurong West Pr Sch,1.33922673310366,103.6981437537688
22539,Jurong West St 61,Jurong West Pr Sch,1.33919523713654,103.69838678279567
22541,Boon Lay Way,Blk 655,1.33496804809618,103.69761016575693
22549,Boon Lay Way,Opp Blk 655 CP,1.33463563122766,103.69795361380136
22551,Boon Lay Way,Blk 657,1.33498204269222,103.70065616150622
22559,Boon Lay Way,Opp Blk 657 CP,1.33465462202129,103.70101403397047
22561,Boon Lay Way,Blk 660 Cp,1.33497038465954,103.704144267721
22569,Boon Lay Way,Opp Blk 660 CP,1.33464939590143,103.70458203446965
22591,Jurong West St 64,Blk 670A,1.3447589,103.70289
22599,Jurong West St 64,Blk 678D,1.3443608,103.7034508
22609,Soon Lee Rd,Soon Lee Bus Pk,1.33048210252836,103.69830144019609
23011,Jln Ahmad Ibrahim,Carrier Transicold P/L,1.32240518497889,103.69250829071932
23019,Jln Ahmad Ibrahim,Nippon Paint,1.32302099996901,103.69256700002227
23021,Jln Ahmad Ibrahim,Aft Benoi Sector,1.32243595181684,103.6851860612218
23029,Jln Ahmad Ibrahim,Stamford Tyre,1.32302194442237,103.68622888892132
23031,Jln Ahmad Ibrahim,Bef Benoi Flyover,1.32239543114794,103.68099108399514
23039,Jln Ahmad Ibrahim,Aft Benoi Flyover,1.32303111111252,103.68151388887642
23041,Upp Jurong Rd,Opp Jurong Camp,1.33334088691759,103.69055967203332
23049,Upp Jurong Rd,Jurong Camp,1.33410764081742,103.69061140570352
23051,Upp Jurong Rd,Bef Kian Teck Rd,1.33168972198862,103.68928138898715
23059,Upp Jurong Rd,Aft Kian Teck Rd,1.33071284667323,103.68813759846915
23061,Upp Jurong Rd,Aft Kian Teck Rd,1.329527778021,103.68652222202904
23069,Upp Jurong Rd,Bef Kian Teck Rd,1.32989950511553,103.68582019131013
23071,Upp Jurong Rd,Opp SAFTI Military Inst,1.32977056006705,103.68257796013837
23079,Upp Jurong Rd,SAFTI Military Inst,1.33017908917854,103.68181544225693
23081,Upp Jurong Rd,Opp S'pore Discovery Ctr,1.33011660553179,103.67826798978071
23089,Upp Jurong Rd,S'pore Discovery Ctr,1.330433728881,103.67843466317231
23091,Lok Yang Way,Nippon,1.32451861639004,103.69276227893867
23099,Lok Yang Way,Bef First Lok Yang Rd,1.32467117178875,103.69286142759196
23101,Lok Yang Way,Auto World Care,1.32453472201272,103.69091333299923
23109,Lok Yang Way,Aft Third Lok Yang Rd,1.32468138902865,103.69068388898825
